entity_id,designacao,siglas,sioe_code,nif,categoria_id,ministerio,tutela,website,morada,distrito,estado,criado_em,alterado_em,notas
junta-de-freguesia-de-silvares-fundao,Junta de Freguesia de Silvares(Fundão),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-silvares-guimaraes,Junta de Freguesia de Silvares(Guimarães),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-silvares-pias-nogueira-e-alvarenga,"Junta de Freguesia de Silvares, Pias, Nogueira e Alvarenga",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-silveira,Junta de Freguesia de Silveira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-silveiros-e-rio-covo-santa-eulalia,Junta de Freguesia de Silveiros e Rio Covo (Santa Eulália),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-silves,Junta de Freguesia de Silves,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-silva-de-cima,Junta de Freguesia de Silvã de Cima,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sines,Junta de Freguesia de Sines,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sintra-santa-maria-e-sao-miguel-sao-ma,"Junta de Freguesia de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sistelo,Junta de Freguesia de Sistelo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soajo,Junta de Freguesia de Soajo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soalheira,Junta de Freguesia de Soalheira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soalhaes,Junta de Freguesia de Soalhães,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobradelo-da-goma,Junta de Freguesia de Sobradelo da Goma,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobrado-e-bairros,Junta de Freguesia de Sobrado e Bairros,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobral,Junta de Freguesia de Sobral,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobral-pichorro-e-fuinhas,Junta de Freguesia de Sobral Pichorro e Fuinhas,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobral-da-adica,Junta de Freguesia de Sobral da Adiça,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobral-da-serra,Junta de Freguesia de Sobral da Serra,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobral-de-monte-agraco,Junta de Freguesia de Sobral de Monte Agraço,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobral-de-sao-miguel,Junta de Freguesia de Sobral de São Miguel,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobral-oleiros,Junta de Freguesia de Sobral(Oleiros),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobreira,Junta de Freguesia de Sobreira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobreira-formosa-e-alvito-da-beira,Junta de Freguesia de Sobreira Formosa e Alvito da Beira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobreiro-de-baixo-e-alvaredos,Junta de Freguesia de Sobreiro de Baixo e Alvaredos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobreposta,Junta de Freguesia de Sobreposta,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobretamega,Junta de Freguesia de Sobretâmega,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sobrosa,Junta de Freguesia de Sobrosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soeira-fresulfe-e-mofreita,"Junta de Freguesia de Soeira, Fresulfe e Mofreita",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-solveira,Junta de Freguesia de Solveira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sonim-e-barreiros,Junta de Freguesia de Sonim e Barreiros,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sopo,Junta de Freguesia de Sopo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sortelha,Junta de Freguesia de Sortelha,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sortes,Junta de Freguesia de Sortes,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sosa,Junta de Freguesia de Sosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soure,Junta de Freguesia de Soure,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souro-pires,Junta de Freguesia de Souro Pires,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sousel,Junta de Freguesia de Sousel,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sousela,Junta de Freguesia de Sousela,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souselas-e-botao,Junta de Freguesia de Souselas e Botão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souselo,Junta de Freguesia de Souselo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soutelo-vila-verde,Junta de Freguesia de Soutelo (Vila Verde),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soutelo-de-aguiar,Junta de Freguesia de Soutelo de Aguiar,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soutelo-do-douro,Junta de Freguesia de Soutelo do Douro,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-soutelo-e-seara-velha,Junta de Freguesia de Soutelo e Seara Velha,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto,Junta de Freguesia de Souto,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-penedono,Junta de Freguesia de Souto (Penedono),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-maior-sabrosa,Junta de Freguesia de Souto Maior (Sabrosa),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-santa-maria-souto-sao-salvador-e,"Junta de Freguesia de Souto Santa Maria, Souto São Salvador e Gondomar",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-da-casa,Junta de Freguesia de Souto da Casa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-de-aguiar-da-beira-e-valverde,Junta de Freguesia de Souto de Aguiar da Beira e Valverde,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-de-carpalhosa-e-ortigosa,Junta de Freguesia de Souto de Carpalhosa e Ortigosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-e-tabaco,Junta de Freguesia de Souto e Tabaçô,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-souto-terras-de-bouro,Junta de Freguesia de Souto(Terras de Bouro),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-subportela-deocriste-e-portela-susa,"Junta de Freguesia de Subportela, Deocriste e Portela Susã",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sul,Junta de Freguesia de Sul,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sucaes,Junta de Freguesia de Suçães,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sa-ponte-de-lima,Junta de Freguesia de Sá (Ponte de Lima),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-satao,Junta de Freguesia de Sátão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-barnabe,Junta de Freguesia de São Barnabé,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bartolomeu-de-messines,Junta de Freguesia de São Bartolomeu de Messines,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bartolomeu-de-regatos,Junta de Freguesia de São Bartolomeu de Regatos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bartolomeu-do-outeiro-e-oriola,Junta de Freguesia de São Bartolomeu do Outeiro e Oriola,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bartolomeu-dos-galegos-e-moledo,Junta de Freguesia de São Bartolomeu dos Galegos e Moledo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bento,Junta de Freguesia de São Bento,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bento-do-cortico-e-santo-estevao,Junta de Freguesia de São Bento do Cortiço e Santo Estêvão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bento-do-mato,Junta de Freguesia de São Bento do Mato,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bernardo,Junta de Freguesia de São Bernardo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bras,Junta de Freguesia de São Brás,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bras-de-alportel,Junta de Freguesia de São Brás de Alportel,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-bras-e-sao-lourenco,Junta de Freguesia de São Brás e São Lourenço,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-caetano,Junta de Freguesia de São Caetano,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-caetano-cantanhede,Junta de Freguesia de São Caetano (Cantanhede),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-cipriano-resende,Junta de Freguesia de São Cipriano (Resende),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-cipriano-e-vil-de-souto,Junta de Freguesia de São Cipriano e Vil de Souto,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-cosmado,Junta de Freguesia de São Cosmado,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-cristovao,Junta de Freguesia de São Cristóvão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-cristovao-de-mondim-de-basto,Junta de Freguesia de São Cristóvão de Mondim de Basto,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-cristovao-de-nogueira,Junta de Freguesia de São Cristóvão de Nogueira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-domingos-de-ana-loura,Junta de Freguesia de São Domingos de Ana Loura,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-domingos-de-benfica,Junta de Freguesia de São Domingos de Benfica,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-domingos-de-rana,Junta de Freguesia de São Domingos de Rana,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-domingos-e-vale-de-agua,Junta de Freguesia de São Domingos e Vale de Água,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-facundo-e-vale-das-mos,Junta de Freguesia de São Facundo e Vale das Mós,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-francisco,Junta de Freguesia de São Francisco,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-francisco-da-serra,Junta de Freguesia de São Francisco da Serra,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-felix,Junta de Freguesia de São Félix,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-felix-da-marinha,Junta de Freguesia de São Félix da Marinha,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-gens,Junta de Freguesia de São Gens,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-giao,Junta de Freguesia de São Gião,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-goncalo,Junta de Freguesia de São Gonçalo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-goncalo-de-lagos,Junta de Freguesia de São Gonçalo de Lagos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-gregorio-e-santa-justa,Junta de Freguesia de São Gregório e Santa Justa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-jacinto,Junta de Freguesia de São Jacinto,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joaninho-castro-daire,Junta de Freguesia de São Joaninho (Castro Daire),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joaninho-santa-comba-dao,Junta de Freguesia de São Joaninho (Santa Comba Dão),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-jorge,Junta de Freguesia de São Jorge,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-jorge-da-beira,Junta de Freguesia de São Jorge da Beira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-jorge-e-ermelo,Junta de Freguesia de São Jorge e Ermelo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-jose-da-lamarosa,Junta de Freguesia de São José da Lamarosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao,Junta de Freguesia de São João,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-baptista,Junta de Freguesia de São João Baptista,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-da-boa-vista,Junta de Freguesia de São João da Boa Vista,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-da-corveira,Junta de Freguesia de São João da Corveira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-da-fresta,Junta de Freguesia de São João da Fresta,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-da-madeira,Junta de Freguesia de São João da Madeira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-da-pesqueira-e-varzea-de-trev,Junta de Freguesia de São João da Pesqueira e Várzea de Trevões,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-da-ribeira-e-ribeira-de-sao-j,Junta de Freguesia de São João da Ribeira e Ribeira de São João,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-da-serra,Junta de Freguesia de São João da Serra,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-das-lampas-e-terrugem,Junta de Freguesia de São João das Lampas e Terrugem,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-areias,Junta de Freguesia de São João de Areias,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-fontoura,Junta de Freguesia de São João de Fontoura,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-loure-e-frossos,Junta de Freguesia de São João de Loure e Frossos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-lourosa,Junta de Freguesia de São João de Lourosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-negrilhos,Junta de Freguesia de São João de Negrilhos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-rei,Junta de Freguesia de São João de Rei,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-tarouca,Junta de Freguesia de São João de Tarouca,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-de-ver,Junta de Freguesia de São João de Ver,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-do-campo,Junta de Freguesia de São João do Campo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-do-monte-e-mosteirinho,Junta de Freguesia de São João do Monte e Mosteirinho,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-do-peso,Junta de Freguesia de São João do Peso,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-joao-dos-caldeireiros,Junta de Freguesia de São João dos Caldeireiros,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-juliao-de-palacios-e-deilao,Junta de Freguesia de São Julião de Palácios e Deilão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-juliao-e-silva,Junta de Freguesia de São Julião e Silva,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-lourenco-de-mamporcao-e-sao-bento-,Junta de Freguesia de São Lourenço de Mamporcão e São Bento de Ana Loura,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-lourenco-de-ribapinhao,Junta de Freguesia de São Lourenço de Ribapinhão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-lourenco-do-bairro,Junta de Freguesia de São Lourenço do Bairro,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-luis,Junta de Freguesia de São Luís,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-mamede,Junta de Freguesia de São Mamede,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-mamede-de-infesta-e-senhora-da-hor,Junta de Freguesia de São Mamede de Infesta e Senhora da Hora,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-mamede-de-ribatua,Junta de Freguesia de São Mamede de Ribatua,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-mancos-e-sao-vicente-do-pigeiro,Junta de Freguesia de São Manços e São Vicente do Pigeiro,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-marcos-da-ataboeira,Junta de Freguesia de São Marcos da Ataboeira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-marcos-da-serra,Junta de Freguesia de São Marcos da Serra,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho,Junta de Freguesia de São Martinho,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-da-cortica,Junta de Freguesia de São Martinho da Cortiça,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-da-gandara,Junta de Freguesia de São Martinho da Gândara,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-das-amoreiras,Junta de Freguesia de São Martinho das Amoreiras,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-das-chas,Junta de Freguesia de São Martinho das Chãs,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-das-moitas-e-covas-do-rio,Junta de Freguesia de São Martinho das Moitas e Covas do Rio,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-de-angueira,Junta de Freguesia de São Martinho de Angueira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-de-anta-e-paradela-de-gui,Junta de Freguesia de São Martinho de Anta e Paradela de Guiães,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-de-mouros,Junta de Freguesia de São Martinho de Mouros,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-de-sardoura,Junta de Freguesia de São Martinho de Sardoura,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-de-arvore-e-lamarosa,Junta de Freguesia de São Martinho de Árvore e Lamarosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-do-bispo-e-ribeira-de-fra,Junta de Freguesia de São Martinho do Bispo e Ribeira de Frades,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-do-peso,Junta de Freguesia de São Martinho do Peso,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-martinho-do-porto,Junta de Freguesia de São Martinho do Porto,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-mateus,Junta de Freguesia de São Mateus,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
